id;sinistre_id;cga_police_id;cga_vehicule_id;cga_assure_id;date;numeroDuSinistre;dateDeSurvenanceDuSinistre;heureSurvanceDusinistre;dateOuvertureDuSinistre;lieuDuSinistre;identificationTiers;pourcentadeDeResponsabilite;numeroDePoliceCompagnieAdverse;codeCompagnieAdverse;porcentageCompagnieAdverse;numeroImmatriculationVehiculeAdverse;typeImmatriculationVehiculeAdverse;mouvementDusinistre;natureDuSinistre;Calculer_Sinistre
8499;8499;298369;263884;250780;NULL;S170126741;2017-10-07;0;2017-10-20;;;0;00122977;06;0;2817TU188;TU;3;M;0
8501;8501;298377;11440;250788;NULL;S180011441;2018-01-23;0;2018-02-05;;;100;2520141827;05;0;1752TU173;TU;3;M;0
8502;8502;298379;263890;250790;NULL;S170050881;2017-04-22;0;2017-05-03;;;100;504070458;14;0;7005TU173;TU;3;M;0
8504;8504;298380;263891;250791;NULL;S170047851;2017-04-17;0;2017-04-25;;;100;20125.0012677/7;01;0;4429TU65;TU;3;C;0
8505;8505;298380;263891;250791;NULL;S170106691;2017-08-08;0;2017-09-06;;;100;555273354;14;0;6993TU100;TU;3;M;0
8506;8506;298382;11441;250793;NULL;S170036831;2017-03-27;0;2017-04-03;;;100;20125.0058845/4;01;0;1702TU80;TU;3;M;0
8507;8507;298403;11484;250813;NULL;S170138221;2017-11-13;0;2017-11-14;;;100;201601235777;09;0;6416TU175;TU;3;M;0
8508;8508;298412;263917;250821;NULL;S170144731;2017-11-13;0;2017-11-28;;;0;2520082664;05;0;6636TU81;TU;3;M;0
8509;8509;298413;11717;250822;NULL;S170060461;2017-05-13;0;2017-05-22;;;0;C10555N00010839;14;0;2564TU62;TU;3;M;0
8510;8510;298417;263920;250826;NULL;S170097881;2017-08-05;0;2017-08-16;;;0;10/101062757;11;0;2570TU56;TU;3;M;0
8513;8513;298419;263922;250828;NULL;S170156811;2017-12-13;0;2017-12-21;;;0;555N00027403;14;0;8982TU149;TU;3;M;0
8514;8514;298420;263923;71099;NULL;S170097521;2017-08-08;0;2017-08-15;;;0;2011568409/8;01;0;9153TU88;TU;3;M;0
8515;8515;298426;263928;250834;NULL;S170112141;2017-09-14;0;2017-09-19;;;100;1001020073800;15;0;6142TU63;TU;3;M;0
8516;8516;298428;11718;250832;NULL;S170022941;2017-02-28;0;2017-03-03;;;100;555/120498;14;0;272TU190;TU;3;M;0
8517;8517;298431;263931;250837;NULL;S170000111;2017-01-02;0;2017-01-03;;;100;00147579;14;0;NULL;RS;3;M;0
8518;8518;298431;263931;250837;NULL;S170004051;2017-01-18;0;2017-01-19;;;100;0327504053234;14;0;9055TU151;TU;3;M;0
8519;8519;298431;263931;250837;NULL;S170060001;2017-05-19;0;2017-05-22;;;100;555112466;14;0;8472TU118;TU;3;M;0
8520;8520;298432;11789;250838;NULL;S170151661;2017-12-10;0;2017-12-12;;;100;555N00083479;14;0;;;3;M;0
8521;8521;298434;263932;250840;NULL;S170130701;2017-10-16;0;2017-10-27;;;100;*;08;0;NULL;;3;M;0
8522;8522;298439;263937;250845;NULL;S160160051;2016-10-31;0;2017-09-05;;;100;555.125163;14;0;5679TU180;TU;3;M;0
8523;8523;298439;263937;250845;NULL;S170135481;2017-11-02;0;2017-11-08;;;0;20750000040164;01;0;1540TU38;TU;3;M;0
8525;8525;298449;263941;250855;NULL;S170034701;2017-02-02;0;2017-03-30;;;100;504111943;14;0;1186TU171;TU;3;M;0
8530;8530;298481;263964;250883;NULL;S180019211;2018-02-14;0;2018-02-21;;;100;2015301007715;13;0;6241TU181;TU;3;M;0
8531;8531;298485;263968;250886;NULL;S160150361;2016-12-31;0;2017-01-04;;;0;10/101039226;11;0;2388TU125;TU;3;M;0
8532;8532;298485;263968;250886;NULL;S170076391;2017-06-11;0;2017-06-29;;;100;1279630;07;0;9781TU157;TU;3;M;0
8535;8535;298502;263978;250901;NULL;S170095971;2017-07-10;0;2017-08-11;;;100;098102000190;10;0;1671TU134;TU;3;M;0
8536;8536;298502;263978;250901;NULL;S170164461;2017-12-09;0;2018-01-08;;;100;580110724;14;0;3431TU128;TU;3;M;0
8537;8537;298510;263983;250909;NULL;S170043211;2017-04-13;0;2017-04-17;;;0;80087879;10;0;9967TU88;TU;3;M;0
8538;8538;298513;263986;250912;NULL;S170090651;2017-07-30;0;2017-07-31;;;100;28847;04;0;1064TU167;TU;3;M;0
8540;8540;298516;263988;250915;NULL;S170158281;2017-11-20;0;2017-12-22;;;0;128003077/4;06;0;5446TU146;TU;3;M;0
8541;8541;298519;263990;250918;NULL;S170079341;2017-07-05;0;2017-07-06;;;100;10/10099324;11;0;7120TU72;TU;3;M;0
8545;8545;298530;12025;250928;NULL;S170022081;2017-02-15;0;2017-03-02;;;0;504066397;14;0;7598TU120;TU;3;M;0
8546;8546;298530;12025;250928;NULL;S170072991;2017-06-10;0;2017-06-20;;;0;201501235971;09;0;994TU177;TU;3;M;0
8549;8549;298550;264013;250946;NULL;S170026871;2017-03-01;0;2017-03-13;;;100;1001030001830;15;0;9946TU23;TU;3;M;0
8551;8551;298570;12081;250964;NULL;S170038071;2017-04-04;0;2017-04-05;;;0;D97572;12;0;6916TU132;TU;3;M;0
8553;8553;298580;264033;250973;NULL;S180008121;2018-01-27;0;2018-01-29;;;0;C10555N00072296;14;0;8086TU138;TU;3;M;0
8554;8554;298584;264036;250976;NULL;S180000761;2018-01-05;0;2018-01-08;;;100;201050038780;01;0;4315TU145;TU;3;M;0
8555;8555;298585;20161;250977;NULL;S170066671;2017-04-20;0;2017-06-06;;;100;201701112215;09;0;7705TU160;TU;3;M;0
8560;8560;298593;264043;73117;NULL;S170102721;2017-08-26;0;2017-08-28;;;100;0102080000011;04;0;NULL;ES;3;M;0
8563;8563;298603;264050;250993;NULL;S170146491;2017-02-02;0;2017-11-30;;;100;/;14;0;6213TU176;TU;3;M;0
8564;8564;298605;264052;250995;NULL;S180009601;2018-01-27;0;2018-01-31;;;100;000241112;01;0;3884TU196;TU;3;M;0
8565;8565;298606;264053;250996;NULL;S170044301;2017-02-15;0;2017-04-18;;;100;0101150002206;04;0;3590TU184;TU;3;M;0
8566;8566;298608;12135;250998;NULL;S180018581;2018-01-29;0;2018-02-20;;;100;*;11;0;6386TU178;TU;3;M;0
8568;8568;298610;12137;251000;NULL;S170090201;2017-07-29;0;2017-07-31;;;100;201750000050580;01;0;8528TU126;TU;3;M;0
8577;8577;298661;264093;251049;NULL;S170029101;2017-03-14;0;2017-03-17;;;100;20093001000855;13;0;6660TU102;TU;3;M;0
8578;8578;298663;264095;251051;NULL;S170093271;2017-07-02;0;2017-08-07;;;100;501761059;14;0;9889TU115;TU;3;M;0
8579;8579;298668;264096;251056;NULL;S170061111;2017-04-04;0;2017-05-23;;;100;201701112780;09;0;NULL;RS;3;M;0
8581;8581;298678;264104;251066;NULL;S170106271;2017-07-20;0;2017-09-06;;;100;786213;02;0;998TU149;TU;3;M;0
8583;8583;298688;12427;251076;NULL;S170096901;2017-07-21;0;2017-08-14;;;0;1550000340;06;0;7957TU168;TU;3;M;0
8585;8585;298691;12430;251079;NULL;S170011991;2017-01-20;0;2017-02-07;;;100;098100478/1;06;0;5978TU118;TU;3;M;0
8586;8586;298691;12430;251079;NULL;S170012541;2017-02-02;0;2017-02-08;;;100;098100451/8;06;0;2556TU167;TU;3;M;0
8587;8587;298697;264115;251084;NULL;S170068631;2017-06-07;0;2017-06-09;;;100;D66241;12;0;504TU145;TU;3;M;0
8591;8591;298714;264131;251099;NULL;S170169871;2017-12-22;0;2018-02-19;;;100;504190204;14;0;6815TU186;TU;3;M;0
8596;8596;298733;264148;81419;NULL;S170072681;2017-06-13;0;2017-06-20;;;100;2017301009117;13;0;NULL;RS;3;M;0
8599;8599;298741;264155;251121;NULL;S170009621;2017-01-31;0;2017-02-01;;;0;373931;13;0;9810TU160;TU;3;M;0
8602;8602;298743;264156;251123;NULL;S170110611;2017-08-17;0;2017-09-14;;;100;201650000086170;01;0;9635TU192;TU;3;M;0
8604;8604;298750;264162;251130;NULL;S170039671;2017-04-09;0;2017-04-10;;;0;029007800/4;06;0;3094TU150;TU;3;M;0
8605;8605;298750;264162;251130;NULL;S170104371;2017-08-30;0;2017-08-31;;;0;26050;04;0;7557TU198;TU;3;M;0
8607;8607;298775;264183;251152;NULL;S170061421;2017-05-19;0;2017-05-23;;;0;C10554N00009798;14;0;8989TU141;TU;3;M;0
8608;8608;298775;264183;251152;NULL;S180004191;2018-01-11;0;2018-01-18;;;0;200550145607/2;01;0;NULL;RS;3;M;0
8610;8610;298785;264191;251162;NULL;S170166871;2017-12-11;0;2018-01-18;;;0;D96114;12;0;3428TU174;TU;3;M;0
8612;8612;298790;264196;118777;NULL;S170068891;2017-05-30;0;2017-06-12;;;100;079008030/3;06;0;7191TU151;TU;3;M;0
8615;8615;298795;264199;251169;NULL;S170114011;2017-07-29;0;2017-09-25;;;100;2438065;07;0;1176TU176;TU;3;M;0
8619;8619;298808;264210;251182;NULL;S170097341;2017-08-14;0;2017-08-15;;;0;201650000070149;01;0;3563TU146;TU;3;M;0
8622;8622;298813;264214;251186;NULL;S170015821;2017-02-08;0;2017-02-15;;;0;1219163;07;0;7459TU99;TU;3;M;0
8623;8623;298813;264214;251186;NULL;S170128921;2017-10-18;0;2017-10-24;;;0;2469026;07;0;2634TU62;TU;3;M;0
8624;8624;298814;264215;251187;NULL;S170033161;2017-03-17;0;2017-03-27;;;0;2016000091886;01;0;4155TU98;TU;3;M;0
8625;8625;298815;264216;251188;NULL;S170059491;2017-05-17;0;2017-05-19;;;0;55500411;14;0;4548TU165;TU;3;M;0
8626;8626;298817;264218;251190;NULL;S170079291;2017-07-05;0;2017-07-06;;;100;1344315;;0;NULL;;3;M;0
8627;8627;298824;264223;251197;NULL;S170050291;2017-04-22;0;2017-05-02;;;0;D03290;12;0;3708TU130;TU;3;M;0
8628;8628;298824;264223;251197;NULL;S170165161;2017-12-26;0;2018-01-10;;;0;504180573;14;0;NULL;ES;3;M;0
8629;8629;298826;264225;251199;NULL;S170034501;2017-03-17;0;2017-03-29;;;100;079700095/0;06;0;1565TU186;TU;3;M;0
8630;8630;298826;264225;251199;NULL;S170048981;2017-03-27;0;2017-04-27;;;100;20100112038;09;0;1918TU78;TU;3;M;0
8632;8632;298833;264231;251206;NULL;S170006171;2017-01-19;0;2017-01-25;;;100;137/0038440472;99;0;NULL;NULL;3;M;0
8635;8635;298851;264240;251223;NULL;S170150631;2017-11-28;0;2017-12-11;;;0;2016500002713;01;0;4089TU164;TU;3;M;0
8636;8636;298855;264243;251227;NULL;S170056961;2017-02-23;0;2017-05-15;;;50;001514348;14;0;4309TU117;TU;3;M;0
8637;8637;298855;264243;251227;NULL;S170079571;2017-06-21;0;2017-07-07;;;100;105101050774;11;0;5676TU195;TU;3;M;0
8639;8639;298859;264247;251231;NULL;S170052481;2017-04-30;0;2017-05-05;;;100;10/100424175;11;0;3043TU123;TU;3;M;0
8640;8640;298860;264248;251232;NULL;S170086761;2017-07-16;0;2017-07-24;;;100;079009848/6;06;0;9275TU181;TU;3;M;0
8643;8643;298864;264251;251235;NULL;S180013091;2018-02-06;0;2018-02-08;;;100;201801110405;09;0;4430TU142;TU;3;M;0
8644;8644;298866;12804;251237;NULL;S180016401;2018-01-22;0;2018-02-15;;;100;58011081/99;14;0;09-350406;-;3;M;0
8648;8648;298880;264261;251249;NULL;S170060601;2017-05-08;0;2017-05-22;;;100;10100000046;08;0;2032TU182;TU;3;M;0
8649;8649;298885;264266;251253;NULL;S170105471;2017-08-02;0;2017-09-05;;;100;D94954;12;0;2050TU144;TU;3;M;0
8650;8650;298889;12806;251257;NULL;S170082581;2017-06-25;0;2017-07-14;;;0;D77090;12;0;7655TU163;TU;3;M;0
8651;8651;298889;12806;251257;NULL;S170163361;2017-12-14;0;2018-01-03;;;100;D77090;12;0;7655TU163;TU;3;M;0
8652;8652;298892;264271;251260;NULL;S180006671;2018-01-10;0;2018-01-24;;;0;555226670;14;0;6534TU72;TU;3;M;0
8653;8653;298895;264273;251263;NULL;S170018731;2017-02-15;0;2017-02-23;;;100;15100003936;03;0;5543TU145;TU;3;M;0
8654;8654;298899;264277;251267;NULL;S170122691;2017-07-11;0;2017-10-11;;;100;505339105;14;0;162TU92;TU;3;M;0
8655;8655;298899;264277;251267;NULL;S170131291;2017-09-03;0;2017-10-30;;;100;555268874;14;0;6949TU190;TU;3;M;0
8656;8656;298900;264278;251268;NULL;S170059281;2017-05-18;0;2017-05-19;;;100;201501235276;09;0;6941TU151;TU;3;M;0
8657;8657;298900;264278;251268;NULL;S170059291;2017-05-18;0;2017-05-19;;;100;20151100823;09;0;3141TU185;TU;3;M;0
8658;8658;298900;264278;251268;NULL;S170059301;2017-05-17;0;2017-05-19;;;0;2219257;14;0;4049TU128;TU;3;M;0
8660;8660;298901;264279;251269;NULL;S170020871;2017-02-21;0;2017-02-28;;;0;20145.0078661/7;01;0;4036TU177;TU;3;M;0
8661;8661;699387;595725;176393;NULL;S170069241;2017-04-29;0;2017-06-12;;;100;0111020009;10;0;3501TU160;TU;3;M;0
8662;8662;699387;595725;176393;NULL;S170152061;2017-12-09;0;2017-12-12;;;0;201650000037463;01;0;NULL;TU;3;M;0
8663;8663;298904;264282;251272;NULL;S170111201;2017-09-09;0;2017-09-15;;;100;10/100854811;;0;8702TU54;TU;3;M;0
8665;8665;298909;264287;251277;NULL;S170107401;2017-08-24;0;2017-09-08;;;100;1001020172920;15;0;8396TU194;TU;3;M;0
8671;8671;298922;264295;251290;NULL;S170143391;2017-11-14;0;2017-11-27;;;100;201350032470/7;01;0;8294TU160;TU;3;M;0
8672;8672;298922;264295;251290;NULL;S180005801;2018-01-16;0;2018-01-23;;;100;504114078;14;0;3749TU84;TU;3;M;0
8673;8673;298927;12894;251293;NULL;S170054701;2017-04-26;0;2017-05-10;;;100;2014301014206;13;0;4944TU127;TU;3;M;0
8674;8674;298935;264302;251301;NULL;S170043001;2017-04-11;0;2017-04-14;;;100;10/100923737;11;0;8396TU129;TU;3;M;0
8675;8675;298938;264305;251304;NULL;S170082061;2017-07-04;0;2017-07-13;;;100;13546900/7;01;0;4746TU145;TU;3;M;0
8676;8676;298944;13137;251310;NULL;S170074881;2017-05-20;0;2017-06-28;;;100;1750012603;01;0;155TU169;TU;3;M;0
8677;8677;298948;264313;251313;NULL;S170111521;2017-07-17;0;2017-09-15;;;100;10/100806926;11;0;2767TU78;TU;3;M;0
8686;8686;298973;264333;251335;NULL;S170097011;2017-08-05;0;2017-08-14;;;0;A271764;07;0;5908TU124;TU;3;M;0
8689;8689;298988;264343;62781;NULL;S170144171;2017-11-17;0;2017-11-27;;;0;/;01;0;8927TU142;TU;3;M;0
8690;8690;298991;264346;251349;NULL;S170089861;2017-07-20;0;2017-07-31;;;100;1001030019270;15;0;5129TU145;TU;3;M;0
8692;8692;298992;264347;251350;NULL;S170086511;2017-06-12;0;2017-07-24;;;100;201550083348/2;01;0;5088TU86;TU;3;M;0
8693;8693;298992;264347;251350;NULL;S170103551;2017-07-18;0;2017-08-29;;;100;096302000094;10;0;5812TU192;TU;3;M;0
8695;8695;298998;13045;251356;NULL;S170020271;2017-02-18;0;2017-02-27;;;100;10/10086861;11;0;1728TU148;TU;3;M;0
8696;8696;298998;13045;251356;NULL;S170167731;2017-12-26;0;2018-01-24;;;100;200201111671;09;0;2377TU177;TU;3;M;0
8698;8698;299000;264353;251358;NULL;S160149831;2016-12-19;0;2017-01-02;;;100;201201237170;09;0;2796TU175;TU;3;M;0
8699;8699;299000;264353;251358;NULL;S170072671;2017-05-30;0;2017-06-20;;;100;2520154293;05;0;4305TU114;TU;3;M;0
8700;8700;299000;264353;251358;NULL;S180014021;2018-01-30;0;2018-02-09;;;100;10/100974724;11;0;8729TU164;TU;3;M;0
8701;8701;299002;264355;251359;NULL;S170075451;2017-06-08;0;2017-06-28;;;100;2520165206;05;0;8175TU59;TU;3;M;0
8702;8702;299002;264355;251359;NULL;S180009441;2018-01-27;0;2018-01-31;;;0;58011081;14;0;NULL;;3;M;0
8703;8703;299013;264362;251370;NULL;S170164481;2017-12-11;0;2018-01-08;;;100;501811231;14;0;7227TU107;TU;3;M;0
8705;8705;299018;264366;251375;NULL;S170086981;2017-07-20;0;2017-07-24;;;100;580111076;14;0;NULL;;3;M;0
8706;8706;699391;13106;565378;NULL;S170045471;2017-04-17;0;2017-04-20;;;100;201555024/4;01;0;3883TU184;TU;3;M;0
8708;8708;299020;264368;251376;NULL;S170113281;2017-09-18;0;2017-09-20;;;0;201450014702/4;01;0;5313TU143;TU;3;M;0
8709;8709;299022;264369;251378;NULL;S170067261;2017-06-04;0;2017-06-06;;;0;2016588308;01;0;9759TU124;TU;3;M;0
8710;8710;299030;13241;52765;NULL;S170132231;2017-10-24;0;2017-10-31;;;100;200750196275/;01;0;1644TU140;TU;3;M;0
8711;8711;299033;13198;251388;NULL;S170084201;2017-07-08;0;2017-07-18;;;0;L64065;12;0;4733TU196;TU;3;M;0
8712;8712;299033;13198;251388;NULL;S180008411;2018-01-21;0;2018-01-29;;;0;090102000542;10;0;5902TU111;TU;3;M;0
8713;8713;299038;264378;251393;NULL;S170157681;2017-12-12;0;2017-12-21;;;100;10/101043709;11;0;466TU92;TU;3;M;0
8714;8714;299059;13196;251414;NULL;S170151071;2017-11-29;0;2017-12-11;;;100;098102000032;10;0;6636TU158;TU;3;M;0
8715;8715;299063;264395;251417;NULL;S170035331;2017-02-03;0;2017-03-30;;;100;10030000688;08;0;9927TU167;TU;3;M;0
8716;8716;299065;264397;251419;NULL;S170063041;2017-05-11;0;2017-05-26;;;0;555306037;14;0;6247TU134;TU;3;M;0
8717;8717;299081;13295;251433;NULL;S180010861;2018-02-02;0;2018-02-03;;;0;201750000029613;01;0;6553TU79;TU;3;M;0
8720;8720;299088;264412;251440;NULL;S170013361;2017-02-07;0;2017-02-09;;;100;201450054449/8;01;0;5930TU127;TU;3;M;0
8723;8723;299090;264414;251442;NULL;S170009361;2017-01-07;0;2017-02-01;;;100;2013.518114/7;01;0;3158TU116;TU;3;M;0
8724;8724;299090;264414;251442;NULL;S170075291;2017-06-20;0;2017-06-28;;;0;510001402/9;06;0;329TU141;TU;3;M;0
8725;8725;299096;264419;251448;NULL;S170141551;2017-11-02;0;2017-11-21;;;100;101056010;11;0;9338TU137;TU;3;M;0
8726;8726;299110;12963;138336;NULL;S170072291;2017-06-05;0;2017-06-20;;;100;100100201710294;15;0;4527TU138;TU;3;M;0
8727;8727;299110;12963;138336;NULL;S170125281;2017-10-09;0;2017-10-17;;;100;D94667/E12361;12;0;6146TU141;TU;3;M;0
8730;8730;299122;264435;251471;NULL;S170028081;2017-03-11;0;2017-03-15;;;0;199901058017;09;0;6426TU172;TU;3;M;0
8733;8733;699396;13340;557143;NULL;S170039001;2017-03-08;0;2017-04-07;;;100;10/100747555;11;0;8377TU115;TU;3;M;0
8734;8734;699396;13340;557143;NULL;S170092891;2017-04-22;0;2017-08-04;;;100;201650000045453;01;0;384TU110;TU;3;M;0
8735;8735;299133;13341;251480;NULL;S170069431;2017-04-30;0;2017-06-13;;;100;200850160198/6;01;0;9122TU115;TU;3;M;0
8736;8736;299139;264448;251486;NULL;S170084801;2017-07-01;0;2017-07-18;;;100;10/101007287;11;0;5496TU181;TU;3;M;0
8740;8740;299151;264459;251496;NULL;S170104111;2017-08-23;0;2017-08-30;;;0;504023586;14;0;7163TU137;TU;3;M;0
8746;8746;699399;13526;67681;NULL;S170022521;2017-02-28;0;2017-03-02;;;100;555139453;14;0;3148TU112;TU;3;M;0
8747;8747;299187;13490;251527;NULL;S160149591;2016-12-23;0;2017-01-02;;;100;2016301029543;13;0;4464TU131;TU;3;M;0
8748;8748;299187;13490;251527;NULL;S170117111;2017-09-22;0;2017-09-29;;;0;235661;07;0;4662TU176;TU;3;M;0
8749;8749;299189;264484;251529;NULL;S170077651;2017-06-30;0;2017-07-03;;;100;270358;10;0;NULL;;3;M;0
8753;8753;299209;264501;251549;NULL;S170043841;2017-04-10;0;2017-04-18;;;100;5020062316;06;0;2351TU166;TU;3;M;0
8754;8754;299209;264501;251549;NULL;S180014671;2018-02-06;0;2018-02-12;;;0;/;06;0;3821TU168;TU;3;M;0
8755;8755;299212;264504;251552;NULL;S170088281;2017-07-22;0;2017-07-27;;;0;201750000037922;01;0;4546TU106;TU;3;M;0
8756;8756;299219;13609;251559;NULL;S180021581;2018-02-26;0;2018-02-27;;;0;1274219;07;0;4996TU90;TU;3;M;0
8758;8758;299231;264516;251570;NULL;S170119721;2017-09-22;0;2017-10-05;;;0;201750000073079;01;0;6712TU78;TU;3;M;0
8759;8759;299240;264523;251578;NULL;S170084181;2017-06-14;0;2017-07-18;;;100;A41/A41914182;02;0;6835TU126;TU;3;M;0
8765;8765;299254;264531;251592;NULL;S170027811;2017-03-01;0;2017-03-14;;;100;111266262;10;0;9264TU119;TU;3;M;0
8766;8766;299255;264532;251593;NULL;S170101921;2017-08-20;0;2017-08-24;;;100;796816;02;0;5093TU199;TU;3;M;0
8767;8767;299260;264537;6066;NULL;S170022491;2017-02-25;0;2017-03-02;;;100;690208;02;0;1591TU160;TU;3;M;0
8768;8768;299261;264538;251598;NULL;S170034251;2017-03-28;0;2017-03-29;;;0;201501237262;09;0;6353TU148;TU;3;M;0
8769;8769;299265;264539;251601;NULL;S170010011;2017-01-16;0;2017-02-01;;;0;/;01;0;7753TU143;TU;3;M;0
8770;8770;299266;264540;251602;NULL;S170157081;2017-11-30;0;2017-12-21;;;100;0555N007053;14;0;NULL;RS;3;M;0
8771;8771;299266;264540;251602;NULL;S180012061;2018-01-26;0;2018-02-06;;;100;10/100913134;11;0;7297TU170;TU;3;M;0
8774;8774;299269;264543;251605;NULL;S170080991;2017-07-08;0;2017-07-11;;;0;80059663;10;0;3274TU137;TU;3;M;0
8775;8775;299271;264544;251607;NULL;S170020041;2017-02-18;0;2017-02-27;;;100;100819354;11;0;6307TU128;TU;3;M;0
8777;8777;299275;13616;250832;NULL;S170087671;2017-07-24;0;2017-07-26;;;100;481285;02;0;3101TU33;TU;3;M;0
8780;8780;299281;264553;251615;NULL;S170001091;2017-01-08;0;2017-01-09;;;0;0101100001685;04;0;4607TU105;TU;3;M;0
8781;8781;299283;264555;251617;NULL;S160153061;2016-12-22;0;2017-01-25;;;0;193250953;10;0;2713TU126;TU;3;M;0
8786;8786;299288;264560;251621;NULL;S170147001;2017-11-25;0;2017-11-30;;;100;504170896;14;0;729TU181;TU;3;M;0
8787;8787;299288;264560;251621;NULL;S170148671;2017-11-19;0;2017-12-05;;;100;504039772;14;0;9892TU157;TU;3;M;0
8790;8790;299294;264565;251625;NULL;S170041711;2017-04-07;0;2017-04-12;;;100;2006101125634;09;0;2299TU95;TU;3;M;0
8791;8791;699401;595731;565384;NULL;S170163931;2017-07-08;0;2018-01-05;;;100;942555156200;14;0;2844TU123;TU;3;M;0
8792;8792;299312;13772;251643;NULL;S160151031;2016-12-20;0;2017-01-06;;;0;555264181;14;0;7690TU190;TU;3;M;0
8796;8796;299319;264580;36330;NULL;S170092501;2017-08-02;0;2017-08-03;;;100;201650000091278;01;0;NULL;TU;3;M;0
8798;8798;299325;13875;251654;NULL;S170067761;2017-05-28;0;2017-06-07;;;0;1001130040950;15;0;7739TU195;TU;3;M;0
8799;8799;299331;13883;251660;NULL;S170141521;2017-11-19;0;2017-11-21;;;0;D88384;12;0;1149TU170;TU;3;M;0
8800;8800;299331;13883;251660;NULL;S170162971;2017-12-31;0;2018-01-02;;;0;10100000022;08;0;02-219752;-;3;M;0
8801;8801;299343;264586;251671;NULL;S170019041;2017-02-17;0;2017-02-23;;;100;100715482;11;0;5911TU153;TU;3;M;0
8803;8803;299352;264590;251680;NULL;S170145161;2017-11-22;0;2017-11-28;;;100;1032030104;06;0;4230TU140;TU;3;M;0
8805;8805;299358;264592;251685;NULL;S170119651;2017-09-17;0;2017-10-05;;;100;CC0580N00000528;14;0;2302TU183;TU;3;M;0
8808;8808;299361;264594;251686;NULL;S170118511;2017-07-21;0;2017-10-03;;;100;2013500083605/6;01;0;4598TU170;TU;3;M;0
8810;8810;299363;264595;251689;NULL;S170111311;2017-08-03;0;2017-09-15;;;100;G14820;12;0;327TU66;TU;3;M;0
8811;8811;299380;14083;251704;NULL;S170023341;2017-01-28;0;2017-03-06;;;100;B62125;12;0;9751TU99;TU;3;M;0
8813;8813;299383;264600;251707;NULL;S170142751;2017-11-20;0;2017-11-23;;;100;508001868/2;06;0;8605TU166;TU;3;M;0
8814;8814;299383;264600;251707;NULL;S180003911;2018-01-15;0;2018-01-18;;;100;201001127497;09;0;7053TU126;TU;3;M;0
8815;8815;299384;264601;251708;NULL;S170040801;2017-03-27;0;2017-04-11;;;100;555304741;14;0;2693TU119;TU;3;M;0
8816;8816;299384;264601;251708;NULL;S170081481;2017-06-21;0;2017-07-12;;;100;0101080001520;04;0;2836TU131;TU;3;M;0
8817;8817;299384;264601;251708;NULL;S180001911;2018-01-03;0;2018-01-10;;;100;10/100068900;11;0;4160TU117;TU;3;M;0
8821;8821;699403;595732;294454;NULL;S170088701;2017-07-08;0;2017-07-27;;;100;501779867/956;14;0;6980TU159;TU;3;M;0
8823;8823;299414;14199;251737;NULL;S170137731;2017-11-13;0;2017-11-13;;;100;01 0699115;14;0;5945TU183;TU;3;M;0
8825;8825;299415;264612;251147;NULL;S170002981;2017-01-15;0;2017-01-16;;;100;1055838;;0;NULL;-;3;M;0
8826;8826;299415;264612;251147;NULL;S170006711;2017-01-19;0;2017-01-26;;;100;010093478;14;0;3253TU120;TU;3;M;0
8827;8827;299415;264612;251147;NULL;S170157321;2017-11-07;0;2017-12-21;;;100;*;12;0;2227TU136;TU;3;M;0
8828;8828;299416;14310;251738;NULL;S170064581;2017-05-14;0;2017-05-31;;;100;17537110;01;0;4702TU176;TU;3;M;0
8830;8830;299429;14194;251749;NULL;S170074441;2017-06-09;0;2017-06-23;;;100;7271071804;;0;BN-352-HG;NULL;3;M;0
8832;8832;299433;264616;251753;NULL;S170023661;2017-02-22;0;2017-03-06;;;100;10555N00010/8;14;0;149TU158;TU;3;M;0
8834;8834;299435;264617;251755;NULL;S170033561;2017-03-27;0;2017-03-28;;;100;E28251;12;0;1397TU158;TU;3;M;0
8835;8835;299435;264617;251755;NULL;S170086921;2017-05-28;0;2017-07-24;;;100;G15053;12;0;NULL;;3;M;0
8836;8836;299435;264617;251755;NULL;S170144521;2017-11-10;0;2017-11-28;;;100;20155004001/1;01;0;2829TU181;TU;3;M;0
8837;8837;299435;264617;251755;NULL;S180007941;2018-01-29;0;2018-01-29;;;100;10/10132063;11;0;4337TU152;TU;3;M;0
8845;8845;299467;264633;251781;NULL;S170055021;2017-04-13;0;2017-05-10;;;100;20145.004585/7;01;0;5786TU146;TU;3;M;0
8846;8846;299469;14319;251783;NULL;S170162581;2017-12-06;0;2017-12-29;;;100;D71106;12;0;5342TU196;TU;3;M;0
8847;8847;299472;14942;251786;NULL;S170021401;2017-02-25;0;2017-02-28;;;100;668229;11;0;6685TU148;TU;3;M;0
8848;8848;299473;14371;251787;NULL;S170060691;2017-05-18;0;2017-05-23;;;0;2002300731;13;0;7709TU138;TU;3;M;0
8849;8849;299474;14718;251788;NULL;S180005701;2018-01-16;0;2018-01-22;;;0;/;14;0;8647TU127;TU;3;M;0
8851;8851;299487;14525;251799;NULL;S170021481;2017-02-01;0;2017-03-01;;;100;111269952;10;0;1298TU121;TU;3;M;0
8852;8852;299487;14525;251799;NULL;S170022021;2017-02-01;0;2017-03-02;;;100;111269952;10;0;1298TU121;TU;3;M;0
8855;8855;299505;14607;251813;NULL;S170130551;2017-10-25;0;2017-10-27;;;0;111 0 04046/1;06;0;6731TU182;TU;3;M;0
